T[s];NS[cm/s2];EO[cm/s2];V[cm/s2]
141.045;3.664270171;-3.367166813;-2.345922282
141.05;4.478311694;-3.993788089;-4.845509343
141.055;4.760128451;-4.228492353;-7.191800277
141.06;4.218464438;-3.878238988;-8.71707021
141.065;3.229412567;-2.961659957;-8.788682891
141.07;2.242624419;-1.877648931;-7.350810714
141.075;1.098425422;-1.296394491;-4.979356366
141.08;-0.627901109;-1.712009171;-2.470756704
141.085;-2.851802132;-2.970438416;-0.417876299
141.09;-5.047196781;-4.436317316;0.974038536
141.095;-6.885251031;-5.516896712;1.81310975
141.1;-8.314528654;-5.822073864;2.279404239
141.105;-9.260920009;-5.220054915;2.451013749
141.11;-9.685170387;-4.0429973;2.338522867
141.115;-9.690312331;-2.882073036;1.97454049
141.12;-9.334444407;-1.988361454;1.406567361
141.125;-8.614234668;-1.111359817;0.680880292
141.13;-7.725567597;0.011946882;-0.118391397
141.135;-7.022156317;1.179625564;-0.907833693
141.14;-6.700940269;1.824962538;-1.729283296
141.145;-6.856586704;1.530042448;-2.71570259
141.15;-7.678965846;0.37596716;-3.841328164
141.155;-9.102293983;-1.152847014;-4.785948721
141.16;-10.4698954;-2.570632461;-5.141023981
141.165;-11.08705652;-3.725148965;-4.718740964
141.17;-10.88343544;-4.707555988;-3.644956983
141.175;-10.14331705;-5.478759887;-2.248491944
141.18;-9.01024764;-5.751888624;-0.864014357
141.185;-7.651486502;-5.316698534;0.400851641
141.19;-6.432502799;-4.366333588;1.717676358
141.195;-5.55207944;-3.371858203;3.224873225
141.2;-4.929279116;-2.750856075;4.692721704
141.205;-4.621506864;-2.779777264;5.66921966
141.21;-4.756101705;-3.532769401;5.94959896
141.215;-4.983106463;-4.709756706;5.746112698
141.22;-4.729899807;-5.82314471;5.402793063
141.225;-3.994038;-6.635389345;5.08529328
141.23;-3.207854637;-7.231237901;4.740285436
141.235;-2.505775839;-7.828475143;4.207974795
141.24;-1.813680821;-8.606828179;3.325669811
141.245;-1.405699856;-9.456645146;2.018986305
141.25;-1.654074826;-9.953842969;0.394650389
141.255;-2.399585697;-9.799157816;-1.254535735
141.26;-3.133597776;-9.101319537;-2.62367083
141.265;-3.636138493;-8.170606552;-3.61810067
141.27;-4.04526438;-7.237915332;-4.334826568
141.275;-4.516179148;-6.236799391;-4.778611749
141.28;-5.093832809;-4.773598308;-4.692738683
141.285;-5.676244157;-2.596431234;-3.797653675
141.29;-5.974962642;0.01613407;-2.180841717
141.295;-5.804376085;2.560769696;-0.344107668
141.3;-5.392514195;4.627417982;1.164721284
141.305;-5.078998489;5.81966144;2.133644226
141.31;-4.821366212;5.866695481;2.6987844
141.315;-4.396726414;4.887859453;3.038656404
141.32;-3.881358235;3.338775892;3.159640421
141.325;-3.396592141;1.768156227;2.987910896
141.33;-2.663475131;0.545985529;2.541030647
141.335;-1.37263038;-0.320263893;1.939732119
141.34;0.276022712;-1.010890805;1.324115885
141.345;1.774552567;-1.579105758;0.821667695
141.35;2.795453435;-1.904474355;0.564036032
141.355;3.27626275;-1.857796866;0.672493225
141.36;3.309765251;-1.513246937;1.191104457
141.365;3.148648052;-1.225761791;2.011511241
141.37;3.006809786;-1.315593625;2.850001167
141.375;2.759002227;-1.665889651;3.32628122
141.38;2.170426103;-1.894903583;3.143862041
141.385;1.366802534;-1.853542497;2.279877055
141.39;0.781890462;-1.647459288;1.024976078
141.395;0.730982551;-1.385462622;-0.209698349
141.4;1.222388568;-1.224919121;-1.150787452
141.405;2.06705473;-1.351448524;-1.716694103
141.41;3.003140819;-1.634152569;-1.924064858
141.415;3.805473684;-1.552943822;-1.906303476
141.42;4.331669646;-0.668664989;-1.931105124
141.425;4.417969402;0.918031389;-2.150519252
141.43;3.93145092;2.649563261;-2.348083469
141.435;3.031764973;3.95859596;-2.142141518
141.44;2.060624408;4.602784626;-1.430886226
141.445;1.089696547;4.807217559;-0.460991141
141.45;0.00818826;5.131011924;0.490675752
141.455;-0.934353489;5.866419807;1.28980318
141.46;-1.234306753;6.543366124;1.820970819
141.465;-0.773366085;6.298292199;1.899478013
141.47;0.136910842;4.732692329;1.410376328
141.475;1.225311372;2.338127295;0.520708601
141.48;2.349993785;0.181336236;-0.292069624
141.485;3.314146056;-0.829864493;-0.505749721
141.49;4.010719581;-0.534232099;0.060354269
141.495;4.558666717;0.459637001;1.099358489
141.5;5.016972472;1.240542366;2.081231778
141.505;5.285185586;1.150064204;2.660085034
141.51;5.382196637;0.115333976;2.825629434
141.515;5.376584583;-1.310637484;2.733993149
141.52;5.09425883;-2.222896924;2.46381224
141.525;4.354531813;-1.956946263;1.920210748
141.53;3.36924138;-0.624691033;0.933835081
141.535;2.486103404;0.986749887;-0.531125507
141.54;1.766527513;2.105844247;-2.203952734
141.545;1.254347196;2.527431999;-3.518592039
141.55;1.274448438;2.537849576;-3.889864214
141.555;2.008471403;2.416594325;-3.131991867
141.56;3.186872257;2.040798581;-1.686434198
141.565;4.47130399;1.049233569;-0.383771426
141.57;5.7117824;-0.571113307;0.143162841
141.575;6.74296613;-2.277426004;-0.107442297
141.58;7.401408717;-3.413088071;-0.605421458
141.585;7.75812128;-3.667066942;-0.760497337
141.59;7.901082197;-3.153193128;-0.335080896
141.595;7.651590039;-2.194757879;0.453708924
141.6;6.954150202;-1.090843275;1.161086045
141.605;6.27937757;-0.148489317;1.500195585
141.61;6.218258661;0.372986108;1.5166342
141.615;6.874781281;0.593692304;1.344777595
141.62;7.843376356;0.822993582;0.917265751
141.625;8.569579866;0.985453324;0.101036243
141.63;8.68317764;0.786815482;-0.971157882
141.635;8.177192278;0.194498139;-1.92143905
141.64;7.257719505;-0.624937758;-2.421800401
141.645;6.001338114;-1.350050636;-2.341893046
141.65;4.389101661;-1.459765286;-1.768161238
141.655;2.672129938;-0.662062295;-1.054158556
141.66;1.339822841;0.849555083;-0.701591318
141.665;0.663171223;2.724135312;-0.97813917
141.67;0.626394376;4.610037949;-1.682587777
141.675;1.24926838;6.122357335;-2.388505464
141.68;2.442509626;7.033907722;-2.871099397
141.685;3.598969697;7.353264135;-3.186501339
141.69;3.914209226;7.276942497;-3.335006851
141.695;3.204471883;7.212155856;-2.989032615
141.7;2.031934527;7.463815422;-1.707693248
141.705;1.019755323;7.84514938;0.54690332
141.71;0.394983298;7.96216959;3.15019012
141.715;0.076715678;7.685881154;5.09600631
141.72;-0.158056998;7.12420838;5.586887992
141.725;-0.476450887;6.458904582;4.458294972
141.73;-0.79688721;5.842008484;2.145997746
141.735;-0.950125667;5.217620838;-0.647438044
141.74;-1.005794337;4.430799548;-3.22528108
141.745;-1.184080498;3.581371356;-5.036747397
141.75;-1.514686373;2.932746406;-5.837208618
141.755;-1.911034001;2.478473907;-5.766764597
141.76;-2.459046292;1.935237288;-5.122528914
141.765;-3.225918873;1.157828741;-4.051569099
141.77;-3.910032189;0.352988873;-2.634640443
141.775;-4.111225817;-0.07599567;-1.221688069
141.78;-3.858434714;0.192243447;-0.371857447
141.785;-3.457238688;1.201210871;-0.330651737
141.79;-2.920707391;2.771323515;-0.739328413
141.795;-2.022253374;4.676870307;-0.978132876
141.8;-0.847553851;6.599304027;-0.70585372
141.805;0.179520914;8.094870037;-0.01492194
141.81;0.790115584;8.957181603;0.776977458
141.815;0.98544033;9.443100346;1.341283855
141.82;0.754316491;9.851742312;1.469806912
141.825;0.09418196;10.08440159;1.170314925
141.83;-0.755516719;9.826155868;0.604633118
141.835;-1.455341289;8.939185447;-0.101997265
141.84;-1.882880205;7.508784705;-0.882143229
141.845;-2.057207787;5.771471772;-1.568892157
141.85;-1.916461412;4.224787187;-1.914263667
141.855;-1.469377795;3.439887869;-1.815370073
141.86;-0.946789198;3.428099444;-1.37359147
141.865;-0.469171972;3.599028536;-0.723191412
141.87;0.141702419;3.541831597;0.043578619
141.875;0.869778492;3.291449117;0.837589975
141.88;1.224713003;2.890390722;1.667844229
141.885;0.869664778;2.415360876;2.675618584
141.89;0.115125829;2.177729127;3.80987081
141.895;-0.611000366;2.237519641;4.585224133
141.9;-1.295952728;2.177033943;4.472704835
141.905;-1.974399999;1.804045684;3.486918262
141.91;-2.390751782;1.499376499;2.165520543
141.915;-2.3755964;1.633009657;1.035869538
141.92;-2.089756703;2.111727719;0.295475855
141.925;-1.64484904;2.564272652;-0.075494971
141.93;-0.90920675;2.787448431;-0.15221944
141.935;0.018830524;2.963377648;-0.057702217
141.94;0.528299587;3.240854068;0.098100581
141.945;0.066264314;3.330632639;0.425016638
141.95;-1.193317638;3.01305487;1.232848671
141.955;-2.536289622;2.616546862;2.537636313
141.96;-3.454970547;2.572529625;3.681001899
141.965;-3.915354897;3.035043985;3.75984455
141.97;-4.002440034;3.897735862;2.475103385
141.975;-3.656856725;4.640581898;0.423782937
141.98;-2.743974148;4.595818909;-1.388374865
141.985;-1.266313345;3.657922798;-2.220827253
141.99;0.473456549;2.214508664;-1.900912557
141.995;1.979291728;0.570674028;-0.710008538
142;2.864963876;-1.092894465;0.840059487
142.005;2.989876432;-2.627927692;2.188445133
142.01;2.343981088;-3.996105942;2.97681673
142.015;1.043578677;-5.054352305;3.253737852
142.02;-0.539070013;-5.481654264;3.292823158
142.025;-1.99198469;-5.32265916;3.174956345
142.03;-3.25482209;-5.21771056;2.729670023
142.035;-4.469726254;-5.702345492;1.9016567
142.04;-5.48261461;-6.585573488;0.943027326
142.045;-5.927436473;-7.285531904;0.183312336
142.05;-5.82707844;-7.520903457;-0.216223903
142.055;-5.636933508;-7.429308119;-0.259157307
142.06;-5.679132539;-7.191302021;-0.022307051
142.065;-5.939175221;-6.780145421;0.386118173
142.07;-6.30282634;-5.959189083;0.831002041
142.075;-6.626652307;-4.428975139;1.127562961
142.08;-6.714856253;-2.17552419;1.055769428
142.085;-6.482048142;0.356799812;0.509725291
142.09;-5.937659312;2.530962617;-0.344107037
142.095;-4.887703679;3.727931667;-1.160830607
142.1;-3.047432867;3.51750697;-1.692912264
142.105;-0.594032155;2.094560008;-1.897969053
142.11;1.778238968;0.215952722;-1.815970471
142.115;3.45851781;-1.491930274;-1.497912804
142.12;4.272136916;-2.728459173;-1.097699671
142.125;4.244641876;-3.404065832;-0.892303091
142.13;3.451949414;-3.83901665;-1.062595799
142.135;2.200746088;-4.397304552;-1.467257322
142.14;0.936661811;-4.782694224;-1.746821147
142.145;-0.141124341;-4.527334804;-1.670936133
142.15;-1.07801055;-3.87060022;-1.320036779
142.155;-1.803100009;-3.390336283;-0.959177974
142.16;-2.113823095;-3.273563309;-0.801885095
142.165;-2.026031803;-3.402570088;-0.83268761
142.17;-1.830533911;-3.643151197;-0.801650749
142.175;-1.835167112;-3.839145741;-0.488183822
142.18;-2.277783828;-3.854233988;-0.015328426
142.185;-3.320814101;-3.736726358;0.246051101
142.19;-4.836705655;-3.712539167;0.145529286
142.195;-6.265945919;-3.860569038;-0.071129716
142.2;-6.988226554;-3.887926626;-0.146103255
142.205;-6.885491393;-3.530441515;-0.164831613
142.21;-6.294997792;-3.006303533;-0.39550576
142.215;-5.436488732;-2.651255373;-0.917323375
142.22;-4.221751378;-2.38480571;-1.545636391
142.225;-2.691788058;-1.937594322;-2.033946244
142.23;-1.280088746;-1.277615378;-2.201721298
142.235;-0.430958165;-0.599603331;-1.929203775
142.24;-0.250599405;-0.184195162;-1.217006431
142.245;-0.664190238;-0.269310349;-0.273755818
142.25;-1.57914442;-0.885172499;0.558951176
142.255;-2.762767435;-1.861165465;0.984862523
142.26;-3.793331289;-2.975925502;0.861174361
142.265;-4.284509728;-4.093090909;0.234349537
142.27;-4.059742853;-5.208348518;-0.685658059
142.275;-3.112593682;-6.20226232;-1.680468053
142.28;-1.679544702;-6.579666884;-2.673816413
142.285;-0.301036606;-5.882228421;-3.611151469
142.29;0.586502412;-4.335107048;-4.206867826
142.295;1.059415764;-2.63545265;-4.033882814
142.3;1.373954658;-1.269401183;-2.956571228
142.305;1.395514531;-0.411300964;-1.324980236
142.31;0.822887735;-0.078455367;0.311546302
142.315;-0.165209921;-0.039539569;1.537439389
142.32;-1.046731166;0.038174478;2.126217751
142.325;-1.592346383;0.275760982;2.005553346
142.33;-1.901658407;0.636695899;1.293839376
142.335;-2.07706216;1.002100774;0.26410122
142.34;-2.273804714;1.090218765;-0.802956202
142.345;-2.809186601;0.634835358;-1.683207105
142.35;-3.828449201;-0.379519611;-2.194359499
142.355;-5.046575229;-1.716851286;-2.312555868
142.36;-6.117383104;-3.00873732;-2.322700984
142.365;-6.996956042;-4.090488947;-2.646409391
142.37;-7.676978337;-5.161183131;-3.408482222
142.375;-7.903271619;-6.22079833;-4.289510635
142.38;-7.489251904;-6.720796794;-4.865381961
142.385;-6.638930142;-6.181092218;-4.936154868
142.39;-5.660675447;-4.669512483;-4.477683844
142.395;-4.60559655;-2.60399338;-3.515334569
142.4;-3.447752168;-0.601940353;-2.19250217
142.405;-2.371765047;0.752042514;-0.78548202
142.41;-1.624444669;1.421670305;0.515038426
142.415;-1.225841989;1.887974517;1.749867969
142.42;-0.993969227;2.54507591;3.006518204
142.425;-0.807525847;3.443682841;4.165713074
142.43;-0.763446508;4.473395458;4.969798609
142.435;-1.054753132;5.525414157;5.339170722
142.44;-1.685104328;6.492557423;5.49441172
142.445;-2.350798385;7.188749441;5.689021063
142.45;-2.724156351;7.484627891;5.879804729
142.455;-2.790572599;7.582710092;5.751126598
142.46;-2.739488141;7.831085991;5.061423225
142.465;-2.644576354;8.252640095;3.906047673
142.47;-2.449054793;8.49592236;2.636859622
142.475;-2.228554053;8.115522851;1.585302973
142.48;-2.259034425;6.903165256;0.888810461
142.485;-2.681157129;5.171122012;0.532411738
142.49;-3.228707593;3.563426163;0.486554816
142.495;-3.39922989;2.504844341;0.766273517
142.5;-2.839069125;1.96858821;1.365268453
142.505;-1.593573743;1.600481249;2.177833699
142.51;-0.051108991;0.988257482;3.013046509
142.515;1.310221996;0.029214387;3.676866007
142.52;2.139625104;-0.991082683;4.053261256
142.525;2.340720828;-1.69218038;4.136538796
142.53;2.110341115;-1.802943407;3.977137593
142.535;1.805405507;-1.287036625;3.604717225
142.54;1.686876606;-0.522246948;3.067064229
142.545;1.791453867;-0.09117385;2.541284888
142.55;2.004870664;-0.246777732;2.304965088
142.555;2.182211774;-0.82959165;2.502071998
142.56;2.207933995;-1.598445296;2.911530561
142.565;1.996461591;-2.389711462;3.021050228
142.57;1.550788636;-3.18542706;2.430258557
142.575;1.025889319;-4.066025297;1.186630099
142.58;0.594667341;-4.853073578;-0.269183984
142.585;0.28930919;-5.064911335;-1.3718698
142.59;0.129300068;-4.356067395;-1.643965419
142.595;0.354204241;-2.706791291;-0.920519033
142.6;1.213687468;-0.453328731;0.451490609
142.605;2.476411933;1.673132256;1.83958277
142.61;3.601025025;3.045485637;2.937180654
142.615;4.412596132;3.649818268;3.999614438
142.62;5.102169192;3.798634572;5.357081418
142.625;5.642981328;3.739152623;6.866046044
142.63;5.772979146;3.610546419;7.971482443
142.635;5.539575733;3.326817542;8.187752768
142.64;5.330078295;2.586462789;7.417775226
142.645;5.34860187;1.187360578;5.921951744
142.65;5.475802131;-0.799269276;4.120370177
142.655;5.551163741;-3.045182089;2.385850854
142.66;5.507345686;-5.061200086;0.895134831
142.665;5.398375875;-6.50344896;-0.405109033
142.67;5.449945077;-7.401540671;-1.712355529
142.675;5.828143015;-7.985301943;-3.168272783
142.68;6.294103873;-8.410646056;-4.610633393
142.685;6.406607448;-8.694545985;-5.547587843
142.69;6.015825237;-8.770923206;-5.509922425
142.695;5.222477223;-8.513367417;-4.441894871
142.7;4.099938947;-7.741514625;-2.69624287
142.705;2.933786264;-6.371859148;-0.725269283
142.71;2.419123826;-4.597443026;1.088947647
142.715;2.996766583;-2.777027515;2.374610294
142.72;4.218286643;-1.223955892;2.846101054
142.725;5.291594115;-0.105491024;2.598301669
142.73;5.980451915;0.756836435;2.117225782
142.735;6.499686152;1.797375361;1.79811011
142.74;6.85737204;3.026551967;1.585366203
142.745;6.841702615;3.868960492;1.229440524
142.75;6.45459915;3.984230908;0.727086191
142.755;5.904367106;3.712733691;0.30434845
142.76;5.262246262;3.576672813;0.079163617
142.765;4.446797637;3.746366093;-0.026026737
142.77;3.534301493;4.008167782;-0.074887662
142.775;2.865017463;4.111582236;-0.030013226
142.78;2.794053913;4.046400117;0.111288985
142.785;3.39214592;3.870695532;0.249559924
142.79;4.382475067;3.524779548;0.298420037
142.795;5.380659286;2.951166544;0.288539365
142.8;6.163917889;2.115220401;0.296523295
142.805;6.639664737;0.978407539;0.262954293
142.81;6.646676439;-0.408389847;-0.064162691
142.815;5.991236344;-1.936949579;-0.905741381
142.82;4.751987909;-3.370460166;-2.1500955
142.825;3.37607672;-4.242386513;-3.361522438
142.83;2.32002521;-4.243440769;-4.124141119
142.835;1.725538046;-3.461467551;-4.305317489
142.84;1.53298081;-2.093481941;-3.982003578
142.845;1.7247303;-0.463577091;-3.25247932
142.85;2.343342048;0.920050455;-2.225825045
142.855;3.308769396;1.818320747;-1.121739947
142.86;4.284202217;2.361136846;-0.20634057
142.865;4.896100786;2.764146197;0.416401087
142.87;5.093485854;3.405894303;0.829088393
142.875;5.05476191;4.619899201;1.104503182
142.88;4.790461744;6.102385885;1.214828764
142.885;4.112329538;7.196405559;1.113035724
142.89;2.95978315;7.654504686;0.776863835
142.895;1.516516363;7.549907195;0.246201379
142.9;0.072318782;6.921388792;-0.254157171
142.905;-0.994021839;5.926242214;-0.376620606
142.91;-1.31735354;4.816708983;-0.048511649
142.915;-0.958225986;3.627400796;0.308056652
142.92;-0.450182344;2.275628222;0.196151586
142.925;-0.15922515;0.900813049;-0.388513152
142.93;0.110832963;-0.100556661;-1.031978572
142.935;0.617662439;-0.390741221;-1.460543475
142.94;1.119425274;-0.130505716;-1.766632896
142.945;1.207936549;0.054991715;-2.113006616
142.95;0.924142459;-0.204132309;-2.486196894
142.955;0.602889565;-0.634308482;-2.791167131
142.96;0.36910381;-0.834110988;-2.970702159
142.965;0.175296522;-0.704341887;-2.944821529
142.97;0.090018138;-0.266169234;-2.575194354
142.975;0.208159015;0.379001311;-1.801142885
142.98;0.391118208;0.853438299;-0.79103541
142.985;0.344609191;0.761460787;0.104533303
142.99;-0.047813653;0.145366399;0.598514207
142.995;-0.563107872;-0.583032347;0.669887524
143;-0.766468753;-1.022335556;0.478431796
143.005;-0.329388718;-0.959530156;0.079627475
143.01;0.653865103;-0.366619473;-0.660780335
143.015;1.73477999;0.648146033;-1.778124695
143.02;2.571072013;1.93319116;-2.93927752
143.025;3.15685765;3.344401402;-3.628888875
143.03;3.531780607;4.643790895;-3.582098567
143.035;3.546808056;5.447603264;-2.897646451
143.04;3.143817912;5.532813531;-1.766500064
143.045;2.620390561;5.126701493;-0.298091207
143.05;2.294015958;4.608346581;1.340047199
143.055;2.056516247;4.098379933;2.821879161
143.06;1.589018052;3.543890344;3.834292594
143.065;0.937631874;2.8854928;4.235937878
143.07;0.534461885;2.010375075;3.981465645
143.075;0.641692809;0.767225676;3.036344903
143.08;1.078334443;-0.909226829;1.497742514
143.085;1.54764677;-2.809544337;-0.258672041
143.09;1.965128545;-4.376294858;-1.684473331
143.095;2.363867988;-5.061232494;-2.3527372
143.1;2.736819603;-4.783060974;-2.160721605
143.105;3.080571462;-4.01146924;-1.350249396
143.11;3.358152585;-3.520388439;-0.400531125
143.115;3.404921953;-3.831065075;0.209904151
143.12;3.075972997;-4.732170536;0.294473115
143.125;2.435047241;-5.56354259;0.077061277
143.13;1.651943054;-5.813530915;0.002406372
143.135;0.796476077;-5.260418384;0.371728744
143.14;-0.139207635;-4.002914789;1.139481751
143.145;-1.106755058;-2.522208808;2.070045376
143.15;-1.973396402;-1.307820145;3.006017214
143.155;-2.541136764;-0.472645562;3.863441389
143.16;-2.6435954;0.023147009;4.436063188
143.165;-2.348066801;0.086036894;4.425937465
143.17;-1.950459974;-0.341155229;3.723222206
143.175;-1.665806997;-1.092019681;2.506158552
143.18;-1.505628966;-1.841920697;1.041198234
143.185;-1.565914998;-2.182987631;-0.43811322
143.19;-2.112497246;-1.782946958;-1.608077294
143.195;-3.108486941;-0.716986692;-2.017513935
143.2;-3.981449303;0.519043762;-1.387692461
143.205;-4.258123933;1.452963917;0.029090067
143.21;-4.153783549;1.876366032;1.539987439
143.215;-4.131955398;1.776702774;2.56545803
143.22;-4.215973632;1.45743812;3.024185653
143.225;-4.175871747;1.470984709;3.13230416
143.23;-4.104159373;1.994971951;3.037333863
143.235;-4.340786468;2.615101077;2.824890781
143.24;-4.942331968;2.932730025;2.715090653
143.245;-5.591371065;2.932389945;2.972525413
143.25;-5.979182208;2.736185653;3.5729827
143.255;-6.080752938;2.398601691;4.101337341
143.26;-6.112939399;1.900870822;4.067626791
143.265;-6.24530594;1.211333728;3.254840519
143.27;-6.396130258;0.401983481;1.729994213
143.275;-6.434014404;-0.373232998;-0.288629244
143.28;-6.42537767;-0.962203072;-2.395913969
143.285;-6.460375447;-1.120879749;-3.973067498
143.29;-6.381093001;-0.588804536;-4.476415016
143.295;-6.008470286;0.524340345;-3.824292584
143.3;-5.510371693;1.67708548;-2.415418871
143.305;-5.144654857;2.319766869;-0.789076432
143.31;-4.831864277;2.241886656;0.642153828
143.315;-4.385046225;1.612587223;1.602738818
143.32;-3.920416206;0.794508703;1.947724943
143.325;-3.626448948;0.046101512;1.769932526
143.33;-3.326596887;-0.562620457;1.371667744
143.335;-2.734561984;-0.987684222;0.994695143
143.34;-1.999244813;-1.211659098;0.665317181
143.345;-1.572273318;-1.348603805;0.396048598
143.35;-1.659925872;-1.439487961;0.400894076
143.355;-2.101901959;-1.255488146;0.909946025
143.36;-2.701232615;-0.630011183;1.776586578
143.365;-3.425100692;0.159112416;2.440433623
143.37;-4.264419186;0.576813162;2.373227673
143.375;-5.100243275;0.267754272;1.503627715
143.38;-5.779264679;-0.694211637;0.195489286
143.385;-6.244361208;-1.822048711;-1.049486564
143.39;-6.556370631;-2.566284187;-1.826321616
143.395;-6.788365567;-2.704055186;-1.963879957
143.4;-6.970778561;-2.323734416;-1.60489529
143.405;-7.206579492;-1.585276273;-1.109275749
143.41;-7.700966028;-0.597855955;-0.767492972
143.415;-8.475106445;0.568191992;-0.614648979
143.42;-9.175063928;1.744748589;-0.56563473
143.425;-9.409104149;2.530346859;-0.633500519
143.43;-9.120532607;2.427375643;-0.881335207
143.435;-8.439663603;1.209061321;-1.218918384
143.44;-7.436130873;-0.854866747;-1.418902917
143.445;-6.270998014;-3.145456904;-1.353722045
143.45;-5.335328947;-5.054350564;-1.122511323
143.455;-4.921393073;-6.231587265;-0.962650086
143.46;-4.90299348;-6.614238651;-1.11130253
143.465;-4.882394298;-6.358031774;-1.71591158
143.47;-4.473997295;-5.776442398;-2.785393022
143.475;-3.440134811;-5.205271157;-4.158114377
143.48;-1.802556065;-4.715950179;-5.46629259
143.485;0.084280147;-4.039228579;-6.192254032
143.49;1.714661819;-3.000780738;-5.936845501
143.495;2.71800284;-1.898592555;-4.699749428
143.5;2.90764697;-1.28797724;-2.845347809
143.505;2.283706746;-1.537707878;-0.855254823
143.51;1.147510405;-2.523329082;0.789834515
143.515;-0.057888759;-3.617752955;1.611083136
143.52;-1.152393781;-4.186832362;1.290238266
143.525;-2.215613658;-4.040500032;-0.055941529
143.53;-3.166031192;-3.247300777;-1.872617748
143.535;-3.761413612;-1.931217293;-3.531609708
143.54;-4.047608759;-0.385967473;-4.674491355
143.545;-4.357074203;1.047821815;-5.248551464
143.55;-4.885022886;2.122022027;-5.35653791
143.555;-5.582488142;2.516145065;-5.114160297
143.56;-6.327151885;2.000265832;-4.587468328
143.565;-6.921319981;0.836073811;-3.843992638
143.57;-7.073295117;-0.394896465;-3.054615022
143.575;-6.672484701;-1.271389693;-2.47063828
143.58;-5.923017006;-1.682498856;-2.256259283
143.585;-5.035264196;-1.703854965;-2.381237928
143.59;-4.056218278;-1.452179985;-2.677226359
143.595;-3.053400346;-1.132201084;-2.922371162
143.6;-2.139658031;-1.070744395;-2.857977305
143.605;-1.245277399;-1.356277267;-2.257584553
143.61;-0.175085714;-1.670294857;-1.114236341
143.615;1.027749194;-1.71195356;0.252511536
143.62;2.124061093;-1.392839439;1.33646651
143.625;3.063881847;-0.69231534;1.722156271
143.63;3.998298943;0.253668462;1.287206674
143.635;5.020541177;1.218737283;0.199791434
143.64;6.083100464;2.170167156;-1.250786334
143.645;7.076847184;3.131886985;-2.781462937
143.65;7.935225004;4.001853736;-4.106601371
143.655;8.700817928;4.752311712;-4.979866249
143.66;9.436015204;5.424866367;-5.354960318
143.665;9.991722272;5.877517666;-5.394844416
143.67;10.04408561;5.83836215;-5.217537994
143.675;9.506077516;5.170665162;-4.7316744
143.68;8.633118031;4.038329014;-3.858754978
143.685;7.580125915;2.842287794;-2.837359245
143.69;6.240801471;1.8728109;-2.091708801
143.695;4.751130673;1.125422864;-1.765627578
143.7;3.730055676;0.602630356;-1.549249749
143.705;3.651100632;0.473759872;-1.032153317
143.71;4.224784812;0.748595081;-0.13176733
143.715;4.707005009;1.127484398;0.875506519
143.72;4.655726632;1.261017931;1.645703336
143.725;4.164755275;0.91479921;1.967870832
143.73;3.536607209;0.026137729;1.729403008
143.735;2.978128922;-1.117093809;0.902023634
143.74;2.574230219;-1.927297384;-0.338703746
143.745;2.408495424;-1.947205867;-1.635323758
143.75;2.578188372;-1.126021649;-2.73292694
143.755;3.038661377;0.261976544;-3.692018422
143.76;3.542632332;1.787104356;-4.728321227
143.765;3.86076056;3.087856921;-5.847839718
143.77;4.042757458;4.010519647;-6.71293353
143.775;4.331638049;4.451376423;-6.901288932
143.78;4.84443898;4.314872777;-6.247100789
143.785;5.476997069;3.768107867;-4.912366387
143.79;6.054174928;3.191206592;-3.211701045
143.795;6.47947487;2.789465826;-1.444716257
143.8;6.761041426;2.464982478;0.132374252
143.805;6.882686289;2.051371689;1.301830653
143.81;6.7566256;1.614246488;1.986488221
143.815;6.404738275;1.450807524;2.345435468
143.82;6.013949276;1.711536175;2.634480411
143.825;5.637260306;2.214409394;2.939053773
143.83;4.967853073;2.670200331;3.14041525
143.835;3.681322538;2.848463629;3.157134944
143.84;1.954605358;2.665944857;3.099480934
143.845;0.330938963;2.253814162;3.110853013
143.85;-0.901915248;1.672874481;3.148863841
143.855;-1.880516568;0.741986975;3.060505238
143.86;-2.72203301;-0.514094396;2.818567045
143.865;-3.278944695;-1.685536793;2.501848279
143.87;-3.446109676;-2.519628592;2.077584263
143.875;-3.368006435;-3.165986015;1.426182123
143.88;-3.190622141;-3.75545244;0.601550593
143.885;-2.845880106;-4.08329268;-0.109766777
143.89;-2.173801292;-3.841015635;-0.421298571
143.895;-1.159693135;-3.11594039;-0.227552044
143.9;-0.010795007;-2.480500207;0.43255243
143.905;0.989315726;-2.42271542;1.435041527
143.91;1.644866938;-2.849072058;2.537472741
143.915;1.884802924;-3.214226679;3.418279878
143.92;1.792350665;-2.957801611;3.865156021
143.925;1.647350363;-1.860899791;3.896629081
143.93;1.791665221;-0.130071392;3.650863972
143.935;2.306049476;1.822956245;3.200671387
143.94;2.85437392;3.62557274;2.558309459
143.945;2.995950272;5.028788193;1.840234184
143.95;2.640381283;5.899417003;1.277965563
143.955;2.052306871;6.17279968;0.962061224
143.96;1.453021916;5.836302345;0.661376987
143.965;0.829898063;4.96593587;0.076188366
143.97;0.197746007;3.756489004;-0.69457711
143.975;-0.171425932;2.529194357;-1.104463496
143.98;0.019217328;1.599871962;-0.687397236
143.985;0.726829586;1.021468168;0.455664104
143.99;1.599460983;0.616427764;1.770824295
143.995;2.344109366;0.326911715;2.75585647
144;2.937858149;0.3108674;3.24350476
144.005;3.404660181;0.689311759;3.252301221
144.01;3.510771259;1.367508262;2.793050135
144.015;2.920626769;2.102336901;1.989872815
