T[s];NS[cm/s2];EO[cm/s2];V[cm/s2]
161.15;-2.181851726;0.174906146;-1.16779487
161.155;-2.491960399;-0.008508142;-1.117810905
161.16;-2.90756202;-0.018089193;-1.054812617
161.165;-3.382120393;0.125736794;-1.019247839
161.17;-3.825230302;0.350842893;-0.981471383
161.175;-4.142271118;0.541567876;-0.887778072
161.18;-4.295636319;0.587228457;-0.728257526
161.185;-4.305295208;0.454553088;-0.54882907
161.19;-4.218698751;0.197670269;-0.404658185
161.195;-4.092330115;-0.086067343;-0.318386571
161.2;-3.961059726;-0.303134379;-0.280975874
161.205;-3.851430018;-0.388731986;-0.264674964
161.21;-3.792782403;-0.319579437;-0.231976692
161.215;-3.780754707;-0.134229636;-0.157780233
161.22;-3.780196065;0.074055226;-0.055825436
161.225;-3.740690079;0.216202444;0.019666521
161.23;-3.618327813;0.257047381;0.007717965
161.235;-3.423189171;0.217678915;-0.123198688
161.24;-3.19484264;0.180555867;-0.368361697
161.245;-2.961862887;0.276177607;-0.685849271
161.25;-2.748297868;0.609672219;-0.988690482
161.255;-2.562140042;1.184724535;-1.163059403
161.26;-2.419850223;1.877696468;-1.124233076
161.265;-2.36781613;2.508909138;-0.882552858
161.27;-2.430323441;2.948432479;-0.566753222
161.275;-2.597820114;3.128591271;-0.35803766
161.28;-2.828197529;3.037085343;-0.365084204
161.285;-3.038528642;2.748044068;-0.541134851
161.29;-3.177763257;2.397117753;-0.719155974
161.295;-3.261433162;2.112479809;-0.741497717
161.3;-3.332506735;1.975120416;-0.571120817
161.305;-3.444652873;2.000168391;-0.296420559
161.31;-3.610788305;2.125179678;-0.056318136
161.315;-3.775059291;2.230539844;0.038687266
161.32;-3.877771468;2.202724967;-0.047127992
161.325;-3.900782778;1.993498829;-0.268989894
161.33;-3.88087953;1.620093963;-0.536362806
161.335;-3.87564319;1.132049476;-0.769186051
161.34;-3.868327691;0.607121186;-0.943468186
161.345;-3.773049791;0.168262547;-1.094122511
161.35;-3.54381671;-0.04807069;-1.269397568
161.355;-3.23316042;0.025377738;-1.483534645
161.36;-2.96617791;0.338556494;-1.715529198
161.365;-2.844509494;0.750293969;-1.936671654
161.37;-2.858568135;1.119795996;-2.119315394
161.375;-2.911693279;1.393763412;-2.225157126
161.38;-2.915459942;1.589991281;-2.21488018
161.385;-2.853037259;1.734354336;-2.089734254
161.39;-2.765849509;1.846776595;-1.910845466
161.395;-2.690077251;1.959266279;-1.754098536
161.4;-2.608076785;2.11139807;-1.64456496
161.405;-2.463785508;2.296842684;-1.537880908
161.41;-2.227766574;2.440380564;-1.357865749
161.415;-1.929674299;2.455962619;-1.058735565
161.42;-1.640013765;2.294795742;-0.669063695
161.425;-1.440278256;1.953874945;-0.289852248
161.43;-1.377130418;1.490086491;-0.049360229
161.435;-1.445957504;1.013034441;-0.029711678
161.44;-1.613342404;0.639729904;-0.204724949
161.445;-1.818356234;0.44714046;-0.438151427
161.45;-2.000993875;0.435933234;-0.551449633
161.455;-2.142000377;0.53365073;-0.431391238
161.46;-2.238008807;0.636233425;-0.111967505
161.465;-2.281480647;0.647262697;0.241841057
161.47;-2.255013267;0.526479724;0.442676714
161.475;-2.130385675;0.310966572;0.398281991
161.48;-1.927658065;0.08075484;0.158709208
161.485;-1.73766037;-0.072124557;-0.134834209
161.49;-1.668426382;-0.083463528;-0.360822405
161.495;-1.791376478;0.03759087;-0.50509217
161.5;-2.076097624;0.225094087;-0.656975096
161.505;-2.390726677;0.410789229;-0.910270759
161.51;-2.594018539;0.555723763;-1.257745352
161.515;-2.592013844;0.64550451;-1.589418091
161.52;-2.378765663;0.672788365;-1.794761691
161.525;-2.051584636;0.643207732;-1.854390038
161.53;-1.729753297;0.58281478;-1.82389864
161.535;-1.474662056;0.508572323;-1.742822285
161.54;-1.252492199;0.400685402;-1.586061456
161.545;-0.951397412;0.219331176;-1.301404446
161.55;-0.502557886;-0.053553102;-0.876809585
161.555;0.028503777;-0.397293199;-0.385885603
161.56;0.475488823;-0.78537945;0.01597024
161.565;0.686806516;-1.201198606;0.168744975
161.57;0.66631706;-1.599409515;0.027334113
161.575;0.571643593;-1.900629906;-0.276759539
161.58;0.552425358;-2.047144606;-0.510984193
161.585;0.637844696;-2.040507538;-0.510622452
161.59;0.739501623;-1.931971064;-0.290212813
161.595;0.750493768;-1.805136835;-0.0010082
161.6;0.670817211;-1.75976277;0.203517187
161.605;0.59358371;-1.87747115;0.265435434
161.61;0.586480686;-2.178694973;0.221624828
161.615;0.623944751;-2.601701206;0.13600777
161.62;0.611998667;-3.037967611;0.03319226
161.625;0.494861721;-3.386822586;-0.117156271
161.63;0.328847916;-3.562906244;-0.354272181
161.635;0.221970984;-3.509239741;-0.66065967
161.64;0.2352083;-3.243067794;-0.950532398
161.645;0.347328209;-2.854017055;-1.12856332
161.65;0.493988775;-2.45599495;-1.153206943
161.655;0.646726112;-2.140620578;-1.049128637
161.66;0.837568586;-1.942101262;-0.878140849
161.665;1.105161178;-1.839836839;-0.70290604
161.67;1.444365896;-1.782434385;-0.563666924
161.675;1.797019502;-1.701137967;-0.472739791
161.68;2.074138924;-1.542614654;-0.420284603
161.685;2.213333559;-1.305950769;-0.383572982
161.69;2.232488097;-1.030878872;-0.341890016
161.695;2.213468192;-0.754845979;-0.291935259
161.7;2.245097944;-0.484645953;-0.245333448
161.705;2.384072118;-0.205198725;-0.208039508
161.71;2.618206005;0.07943212;-0.167665046
161.715;2.859399221;0.321054682;-0.108688879
161.72;3.002835272;0.458787073;-0.035134717
161.725;2.9899986;0.467529069;0.037236764
161.73;2.843910294;0.366850733;0.106431462
161.735;2.664339851;0.186040117;0.178808108
161.74;2.554786332;-0.074756231;0.241018074
161.745;2.562890837;-0.429349931;0.269001635
161.75;2.684863984;-0.870622795;0.270694644
161.755;2.877504066;-1.390808617;0.285104139
161.76;3.086781375;-1.995949868;0.319965502
161.765;3.282375621;-2.652156404;0.316491487
161.77;3.441429849;-3.264029855;0.205354939
161.775;3.531487141;-3.75976852;-0.011072484
161.78;3.53409636;-4.153793774;-0.251131045
161.785;3.462297709;-4.484773431;-0.417194458
161.79;3.346048671;-4.738118853;-0.452076595
161.795;3.196103405;-4.856989186;-0.351791057
161.8;2.989072679;-4.815758374;-0.157688126
161.805;2.70704763;-4.654789504;0.054786925
161.81;2.385275278;-4.427016832;0.204289056
161.815;2.103105476;-4.161057601;0.251444294
161.82;1.922583638;-3.883543473;0.231187519
161.825;1.845831428;-3.618676071;0.222896172
161.83;1.832376926;-3.37714544;0.268360587
161.835;1.837818594;-3.171836544;0.32309873
161.84;1.842725139;-3.015151487;0.303614801
161.845;1.860688231;-2.89789453;0.181482152
161.85;1.91796493;-2.804711906;0.012394291
161.855;2.032887862;-2.736913407;-0.130535364
161.86;2.197319433;-2.688693214;-0.219721887
161.865;2.356720108;-2.621615308;-0.254047567
161.87;2.430341069;-2.486396243;-0.218367081
161.875;2.359002628;-2.27500817;-0.102390374
161.88;2.139406813;-2.032005186;0.060212222
161.885;1.832970946;-1.784722209;0.216359424
161.89;1.523619021;-1.504006791;0.360542277
161.895;1.264017357;-1.169728949;0.542750967
161.9;1.073571967;-0.821133289;0.792867622
161.905;0.945885242;-0.507905976;1.058830796
161.91;0.841882431;-0.241074154;1.237230995
161.915;0.702861816;-0.02396441;1.251818638
161.92;0.477695355;0.121520093;1.094703981
161.925;0.1570617;0.177771585;0.813430124
161.93;-0.205966719;0.141395961;0.484500873
161.935;-0.523311287;0.012309307;0.195714664
161.94;-0.719137007;-0.206129442;0.021816408
161.945;-0.765521235;-0.49036564;-0.005158719
161.95;-0.698309289;-0.79285436;0.097428409
161.955;-0.595524081;-1.06071419;0.287657291
161.96;-0.534744227;-1.259534551;0.528538134
161.965;-0.556460862;-1.383694092;0.791112349
161.97;-0.649938801;-1.427323257;1.040940285
161.975;-0.776364409;-1.369715806;1.242761139
161.98;-0.892452301;-1.202911889;1.382204714
161.985;-0.952329891;-0.946609703;1.471653525
161.99;-0.927713464;-0.64735806;1.535842607
161.995;-0.833298713;-0.356014864;1.601140075
162;-0.72049027;-0.107849861;1.691072725
162.005;-0.652095166;0.060969943;1.823399779
162.01;-0.654879121;0.118180798;2.012691388
162.015;-0.68243546;0.067957066;2.264214641
162.02;-0.652942664;-0.058702339;2.547602043
162.025;-0.509411848;-0.246194906;2.776231026
162.03;-0.241149772;-0.483759267;2.837835311
162.035;0.108454945;-0.730791982;2.672596568
162.04;0.465609793;-0.934748191;2.321766948
162.045;0.77340549;-1.064434119;1.890772169
162.05;0.997234485;-1.127380052;1.464941274
162.055;1.117548079;-1.14893995;1.063199656
162.06;1.145354625;-1.134653726;0.668252798
162.065;1.126558544;-1.086351572;0.290804468
162.07;1.129950677;-1.021517206;-0.004636656
162.075;1.2076111;-0.953121393;-0.141616087
162.08;1.343915661;-0.869996716;-0.096045671
162.085;1.481059216;-0.743836292;0.080314354
162.09;1.600990931;-0.559172024;0.290909567
162.095;1.749001063;-0.335206017;0.451138908
162.1;1.97790104;-0.122226816;0.528297317
162.105;2.268932003;0.044857324;0.536345264
162.11;2.507763856;0.185072712;0.496501523
162.115;2.567446008;0.341761512;0.408769401
162.12;2.427794886;0.555516603;0.267692077
162.125;2.202367752;0.852692778;0.097621962
162.13;2.04795155;1.214961553;-0.046957654
162.135;2.048134991;1.579518366;-0.125966779
162.14;2.158951721;1.885131534;-0.144874902
162.145;2.255299207;2.109711132;-0.12767955
162.15;2.257160894;2.245918191;-0.077180972
162.155;2.202080993;2.256899639;0.0199531
162.16;2.17330285;2.1014041;0.161431448
162.165;2.188512217;1.8079923;0.317185964
162.17;2.175009238;1.481268098;0.439502623
162.175;2.052959186;1.211772105;0.467173256
162.18;1.842095291;1.033558249;0.339573634
162.185;1.648794118;0.97085284;0.057776765
162.19;1.552087004;1.046086759;-0.263438249
162.195;1.535776544;1.225386391;-0.456326876
162.2;1.512874244;1.40336;-0.443646241
162.205;1.419115113;1.494506309;-0.302618861
162.21;1.285219146;1.516279202;-0.174597251
162.215;1.182352249;1.534795509;-0.132501497
162.22;1.129575024;1.577011525;-0.151354599
162.225;1.083812649;1.636862311;-0.192044331
162.23;0.978765692;1.730895972;-0.279434272
162.235;0.781639714;1.88757042;-0.47625243
162.24;0.535496715;2.095230158;-0.782756763
162.245;0.326454279;2.323107365;-1.076763652
162.25;0.212272403;2.556478779;-1.174713833
162.255;0.183359472;2.775450635;-0.972201528
162.26;0.174302611;2.949227367;-0.534121127
162.265;0.113175241;3.069538403;-0.056016777
162.27;-0.028511567;3.16090652;0.254481694
162.275;-0.212240609;3.246780875;0.277801326
162.28;-0.357124294;3.342096514;0.023843306
162.285;-0.413197272;3.487265239;-0.382106914
162.29;-0.411661167;3.730528;-0.768953128
162.295;-0.432574839;4.057600138;-1.015254989
162.3;-0.514422225;4.388302429;-1.100242574
162.305;-0.597723094;4.657071376;-1.069898592
162.31;-0.579822852;4.842650832;-0.970437552
162.315;-0.420320712;4.931820389;-0.830259012
162.32;-0.187457935;4.924790678;-0.68347329
162.325;-0.012770854;4.854736968;-0.579642491
162.33;0.015064257;4.767614172;-0.572092216
162.335;-0.094911522;4.694550363;-0.695402942
162.34;-0.284956287;4.642807388;-0.93267972
162.345;-0.504955754;4.602981974;-1.205243005
162.35;-0.736010022;4.533509971;-1.426037
162.355;-0.981222871;4.361005888;-1.579139624
162.36;-1.210582342;4.065720117;-1.726393127
162.365;-1.357439062;3.733281677;-1.922676874
162.37;-1.383404587;3.472088216;-2.147378912
162.375;-1.292231182;3.321743424;-2.335952236
162.38;-1.104030023;3.273752275;-2.449666505
162.385;-0.843941049;3.330509921;-2.479048164
162.39;-0.532312826;3.479216772;-2.400635559
162.395;-0.197445044;3.626767227;-2.189109309
162.4;0.104511936;3.623903642;-1.890794137
162.405;0.300384502;3.386940742;-1.641167711
162.41;0.313410693;2.977091795;-1.559768308
162.415;0.079796135;2.530325979;-1.635520016
162.42;-0.404387451;2.148563012;-1.761420206
162.425;-1.049071612;1.869887785;-1.879771631
162.43;-1.700384751;1.694957648;-2.03516316
162.435;-2.207722497;1.631791333;-2.267038995
162.44;-2.478588853;1.678137102;-2.502069087
162.445;-2.495985015;1.752504808;-2.594070351
162.45;-2.291265066;1.730835271;-2.454313031
162.455;-1.933275339;1.558072186;-2.11087814
162.46;-1.548459258;1.2622383;-1.660470419
162.465;-1.26956272;0.885675696;-1.218197152
162.47;-1.146592725;0.453989599;-0.905467647
162.475;-1.134310516;0.012656448;-0.807462411
162.48;-1.128693088;-0.337092706;-0.89984252
162.485;-1.033990702;-0.50364239;-1.048687744
162.49;-0.823370046;-0.503963919;-1.123949996
162.495;-0.513992392;-0.43231841;-1.113815456
162.5;-0.139746592;-0.35764947;-1.110061111
162.505;0.237649902;-0.291638313;-1.194106026
162.51;0.548226692;-0.223167988;-1.364521267
162.515;0.724388232;-0.137886443;-1.562734035
162.52;0.712694978;-0.012726033;-1.732786413
162.525;0.518645008;0.148870437;-1.844146653
162.53;0.213090062;0.285781147;-1.871860085
162.535;-0.091043892;0.319698448;-1.781150438
162.54;-0.288827381;0.215586803;-1.545193409
162.545;-0.362554437;0.003236948;-1.175410979
162.55;-0.373261897;-0.258705541;-0.734981341
162.555;-0.385055112;-0.52582781;-0.32059243
162.56;-0.426392881;-0.757581943;-0.020071204
162.565;-0.480636037;-0.895025811;0.13082063
162.57;-0.520545147;-0.88170741;0.16894352
162.575;-0.546603513;-0.692440214;0.175440324
162.58;-0.571280455;-0.346294355;0.208035346
162.585;-0.612017896;0.077118988;0.261033926
162.59;-0.686623605;0.465080303;0.296493659
162.595;-0.800253951;0.723195819;0.305500407
162.6;-0.960280987;0.785324419;0.325985681
162.605;-1.154763081;0.645898878;0.399524752
162.61;-1.329902825;0.397199318;0.529156003
162.615;-1.435820064;0.165329252;0.687133279
162.62;-1.450865873;0.002094902;0.833502596
162.625;-1.386403937;-0.137856729;0.909033512
162.63;-1.295900971;-0.326056349;0.841956883
162.635;-1.227554516;-0.586065032;0.602180961
162.64;-1.188907342;-0.893414279;0.256457511
162.645;-1.155960179;-1.226679432;-0.056998435
162.65;-1.075589627;-1.575849585;-0.235236027
162.655;-0.908386726;-1.915514809;-0.290168183
162.66;-0.678921101;-2.214003459;-0.313841209
162.665;-0.45819968;-2.456252991;-0.373452274
162.67;-0.316806327;-2.642034799;-0.450325593
162.675;-0.26786264;-2.773644816;-0.47332367
162.68;-0.251453295;-2.857433289;-0.390975808
162.685;-0.207969383;-2.908966256;-0.203782096
162.69;-0.137093152;-2.954804677;0.046312735
162.695;-0.0843398;-3.034011203;0.288183581
162.7;-0.093696634;-3.170690841;0.439471412
162.705;-0.161835818;-3.342220101;0.45271732
162.71;-0.253593806;-3.487891576;0.355809719
162.715;-0.355904242;-3.554785516;0.221950603
162.72;-0.486796212;-3.545490541;0.087586125
162.725;-0.665470585;-3.505922597;-0.073168702
162.73;-0.880226092;-3.467385032;-0.283940221
162.735;-1.08864149;-3.422935879;-0.506776753
162.74;-1.256507492;-3.356345679;-0.664280918
162.745;-1.382060681;-3.249431081;-0.702987936
162.75;-1.497391839;-3.057775771;-0.621880917
162.755;-1.655128812;-2.746651912;-0.46031968
162.76;-1.886072641;-2.346409926;-0.279275107
162.765;-2.175547287;-1.93332288;-0.139458996
162.77;-2.485929936;-1.568212289;-0.072237408
162.775;-2.786192272;-1.273509879;-0.070295645
162.78;-3.06428206;-1.070096189;-0.114604359
162.785;-3.312286297;-0.985652222;-0.199309402
162.79;-3.510158177;-1.005836316;-0.320265088
162.795;-3.644943674;-1.066306591;-0.454148365
162.8;-3.733122197;-1.114893466;-0.566477862
162.805;-3.806091804;-1.149845672;-0.635269879
162.81;-3.874764323;-1.188306208;-0.651182462
162.815;-3.910410796;-1.24663334;-0.597901749
162.82;-3.856756954;-1.348422464;-0.45177377
162.825;-3.661719957;-1.516094966;-0.210075506
162.83;-3.32070321;-1.765630974;0.087400429
162.835;-2.901552964;-2.096290679;0.375928933
162.84;-2.511288889;-2.472619647;0.603726431
162.845;-2.237683519;-2.837194449;0.74248921
162.85;-2.119697599;-3.142985395;0.768712206
162.855;-2.150092321;-3.364594015;0.664378891
162.86;-2.294496164;-3.495152753;0.449417753
162.865;-2.504766336;-3.561733685;0.194123661
162.87;-2.725888771;-3.629335836;-0.019736437
162.875;-2.915111909;-3.750572725;-0.147018543
162.88;-3.061945136;-3.916527455;-0.182345797
162.885;-3.188722088;-4.07822015;-0.132793408
162.89;-3.322839845;-4.204597404;-0.014219178
162.895;-3.459844096;-4.304333486;0.129958321
162.9;-3.558328326;-4.377839536;0.237715763
162.905;-3.562685397;-4.367885757;0.273617651
162.91;-3.433993518;-4.216703253;0.261644949
162.915;-3.17600867;-3.942417258;0.264267015
162.92;-2.833457575;-3.608033124;0.323475813
162.925;-2.484689481;-3.255105011;0.429534172
162.93;-2.229621722;-2.88257847;0.54639683
162.935;-2.142517909;-2.472090019;0.641892231
162.94;-2.2414565;-2.036293252;0.691147828
162.945;-2.491389159;-1.624323301;0.682870369
162.95;-2.810162362;-1.273277116;0.637301051
162.955;-3.118337734;-1.003326042;0.609415593
162.96;-3.383898705;-0.854961202;0.657966468
162.965;-3.590296967;-0.860821299;0.794386728
162.97;-3.719029951;-1.004894346;0.96180839
162.975;-3.76287828;-1.235780909;1.071603141
162.98;-3.716686327;-1.482626566;1.060539515
162.985;-3.593866755;-1.68423887;0.920151312
162.99;-3.431772189;-1.818338036;0.68826255
162.995;-3.251352756;-1.889847243;0.423919543
163;-3.063976788;-1.919354219;0.185778528
163.005;-2.895488502;-1.93786749;0.006084393
163.01;-2.774152541;-1.966798208;-0.132799506
163.015;-2.7353793;-2.008299469;-0.272008959
163.02;-2.803974103;-2.043955893;-0.410437586
163.025;-2.954279631;-2.033244375;-0.487690271
163.03;-3.127221667;-1.936529089;-0.44434991
163.035;-3.248300391;-1.737685821;-0.286640142
163.04;-3.242422473;-1.446739806;-0.082377848
163.045;-3.09214394;-1.114396038;0.104123297
163.05;-2.833131675;-0.830853215;0.259713307
163.055;-2.49627122;-0.67167966;0.401765064
163.06;-2.116970447;-0.643429665;0.530664693
163.065;-1.753922143;-0.69482693;0.617954633
163.07;-1.465570483;-0.767461687;0.637860584
163.075;-1.282872882;-0.823213825;0.599810303
163.08;-1.177369578;-0.841318902;0.536233534
163.085;-1.070695512;-0.808822183;0.458712917
163.09;-0.898461548;-0.715206084;0.341353503
163.095;-0.633044436;-0.546076103;0.152223161
163.1;-0.262849365;-0.312213693;-0.109275694
163.105;0.213341845;-0.094366235;-0.411345865
163.11;0.779336617;0.007175665;-0.709215499
163.115;1.374502521;-0.032457629;-0.946909062
163.12;1.881770496;-0.152076491;-1.054752533
163.125;2.198740506;-0.265608;-0.986968616
163.13;2.32361941;-0.313697019;-0.777725063
163.135;2.350520819;-0.262396146;-0.534554147
163.14;2.389448473;-0.096827864;-0.357482986
163.145;2.477560657;0.155282259;-0.273891617
163.15;2.559819574;0.417100006;-0.262915923
163.155;2.566428033;0.616077061;-0.326708404
163.16;2.489274897;0.761663835;-0.499101844
163.165;2.382938395;0.942334904;-0.77245002
163.17;2.315366246;1.231310426;-1.053422379
163.175;2.306008744;1.618034314;-1.226787728
163.18;2.309972012;2.038744553;-1.254204429
163.185;2.268921565;2.445144078;-1.189180392
163.19;2.156627404;2.813719;-1.099288021
163.195;1.987896485;3.116235343;-0.98965562
163.2;1.810844925;3.324610691;-0.806626388
163.205;1.67428562;3.438408118;-0.503954641
163.21;1.591543297;3.49014854;-0.095163643
163.215;1.537141834;3.529119458;0.347702153
163.22;1.468742493;3.597582654;0.731771833
163.225;1.366325206;3.710159366;0.986993796
163.23;1.263590908;3.857043354;1.09450798
163.235;1.224423373;4.018566529;1.084551332
163.24;1.288762052;4.164386248;1.001843448
163.245;1.449921385;4.253649641;0.870197614
163.25;1.671758341;4.255728959;0.698879856
163.255;1.926187623;4.173219303;0.517294853
163.26;2.216938475;4.04291945;0.380446833
163.265;2.556231088;3.917483431;0.332314597
163.27;2.92534897;3.854933409;0.372851938
163.275;3.275035676;3.91085216;0.462480529
163.28;3.569057886;4.095243041;0.547764037
163.285;3.823235047;4.34654775;0.579959959
163.29;4.07613234;4.58139233;0.524882631
163.295;4.308077839;4.752941857;0.365147545
163.3;4.422933154;4.864902826;0.084676787
163.305;4.330875995;4.95470408;-0.346366233
163.31;4.044164655;5.078502812;-0.941677246
163.315;3.692351824;5.304049588;-1.632045832
163.32;3.424813221;5.670654982;-2.243765338
163.325;3.288429154;6.142102607;-2.574348532
163.33;3.218145523;6.621189322;-2.509864026
163.335;3.128570513;7.0170817;-2.079941594
163.34;2.997388486;7.288584523;-1.413839781
163.345;2.884279106;7.428942626;-0.661940805
163.35;2.865497682;7.44379883;0.038165334
163.355;2.939654155;7.355712196;0.555728768
163.36;3.021290609;7.222807956;0.790434445
163.365;3.025730443;7.129859517;0.739344434
163.37;2.943431799;7.12562406;0.524585778
163.375;2.841641951;7.1770716;0.319689371
163.38;2.801374667;7.203930645;0.232995142
163.385;2.84429593;7.146499213;0.260200833
163.39;2.91631021;6.990877372;0.333555028
163.395;2.948413943;6.742564526;0.392051997
163.4;2.932343816;6.402514314;0.406031564
163.405;2.921960961;5.986801143;0.368520169
163.41;2.958987192;5.550948358;0.292165948
163.415;3.010782684;5.159373368;0.208737689
163.42;2.994265618;4.837699571;0.142950042
163.425;2.866786759;4.567864101;0.075800657
163.43;2.68291704;4.310462006;-0.045310134
163.435;2.560166007;4.032130763;-0.248285425
163.44;2.595075477;3.724432052;-0.505659576
163.445;2.798110094;3.396657979;-0.771530489
163.45;3.106197488;3.072081623;-1.033738595
163.455;3.450696249;2.803751481;-1.310278588
163.46;3.784291923;2.658321647;-1.593313826
163.465;4.068313306;2.673143;-1.816938826
163.47;4.274112855;2.834985675;-1.893745469
163.475;4.381479694;3.080378978;-1.776404507
163.48;4.379990399;3.322784797;-1.483824807
163.485;4.277664676;3.483183566;-1.089348197
163.49;4.079529008;3.504523546;-0.697795706
163.495;3.771801083;3.382383793;-0.416547238
163.5;3.349962575;3.176927009;-0.317479464
163.505;2.856569606;2.970381739;-0.410847005
163.51;2.395111734;2.821025964;-0.652867056
163.515;2.079867304;2.753253967;-0.967937667
163.52;1.942357858;2.76525512;-1.263543864
163.525;1.89881836;2.826380723;-1.45083732
163.53;1.810350857;2.875925062;-1.477061315
163.535;1.586102516;2.84596703;-1.352271474
163.54;1.240796302;2.706954126;-1.147038463
163.545;0.839844581;2.493028947;-0.954382074
163.55;0.421584907;2.270135645;-0.84620197
163.555;-0.007939597;2.090298484;-0.851086099
163.56;-0.443943567;1.971899767;-0.948746528
163.565;-0.851004938;1.903818184;-1.073998183
163.57;-1.167934367;1.858974142;-1.132982284
163.575;-1.360322688;1.796766438;-1.042055509
163.58;-1.437775564;1.675058081;-0.782421475
163.585;-1.422341818;1.472598274;-0.425772304
163.59;-1.322408056;1.208359481;-0.100499976
163.595;-1.127850237;0.959927738;0.076631155
163.6;-0.847712714;0.825953025;0.052519736
163.605;-0.550632214;0.855215655;-0.157110394
163.61;-0.337531484;1.028934129;-0.490349887
163.615;-0.279965594;1.271390695;-0.854558143
163.62;-0.372005689;1.465462451;-1.144113867
163.625;-0.529091487;1.490136904;-1.281056207
163.63;-0.650951773;1.277170934;-1.250611944
163.635;-0.674987541;0.861700262;-1.093829113
163.64;-0.593879306;0.36338931;-0.868346467
163.645;-0.46247048;-0.094038034;-0.625195118
163.65;-0.356001119;-0.433639952;-0.423428606
163.655;-0.31742775;-0.616748894;-0.338563161
163.66;-0.349584966;-0.630916668;-0.419369783
163.665;-0.410535705;-0.510323888;-0.629394638
163.67;-0.432740537;-0.354123462;-0.850758473
163.675;-0.382295792;-0.298000503;-0.957741909
163.68;-0.288762035;-0.429787011;-0.878243085
163.685;-0.235480116;-0.722107219;-0.590247061
163.69;-0.313040481;-1.063830946;-0.105039397
163.695;-0.545135851;-1.342721691;0.508662787
163.7;-0.873048635;-1.482331743;1.106000139
163.705;-1.219607904;-1.421905382;1.524009476
163.71;-1.560516906;-1.12495154;1.682745511
163.715;-1.933571637;-0.642432852;1.625024792
163.72;-2.361509375;-0.120396236;1.466659888
163.725;-2.777297942;0.301083529;1.3256646
163.73;-3.058325521;0.580649017;1.280172861
163.735;-3.136208567;0.735909297;1.34779669
163.74;-3.056118471;0.7669046;1.481907226
163.745;-2.916032375;0.673519868;1.59517169
163.75;-2.770184381;0.478997377;1.612037415
163.755;-2.60191347;0.201722427;1.525405209
163.76;-2.359082351;-0.152993576;1.404340551
163.765;-2.030290281;-0.576685867;1.33308305
163.77;-1.689940367;-1.054462895;1.331406788
163.775;-1.429317642;-1.559331077;1.334237584
163.78;-1.278839425;-2.049709029;1.261713107
163.785;-1.212631165;-2.494909248;1.105795176
163.79;-1.182306721;-2.886455637;0.937343468
163.795;-1.16299483;-3.229957011;0.835288427
163.8;-1.167837592;-3.526395262;0.810586931
163.805;-1.204341181;-3.750487505;0.794575024
163.81;-1.254764494;-3.895560899;0.704051189
163.815;-1.285581464;-4.012784437;0.518914321
163.82;-1.27426518;-4.17489906;0.301608989
163.825;-1.258890924;-4.442150188;0.154527905
163.83;-1.316839523;-4.830691447;0.161282372
163.835;-1.491512867;-5.293923521;0.34822421
163.84;-1.764054047;-5.7554973;0.669889405
163.845;-2.0526805;-6.162673584;1.016485626
163.85;-2.263266322;-6.507226435;1.260216808
163.855;-2.368799528;-6.790964583;1.330530297
163.86;-2.403431861;-7.01765849;1.249372937
163.865;-2.407017224;-7.221103521;1.085544607
163.87;-2.380637066;-7.431178715;0.889405416
163.875;-2.267707477;-7.613988427;0.692842757
163.88;-2.009726501;-7.68143734;0.553582707
163.885;-1.609680032;-7.571538726;0.549223255
163.89;-1.131562031;-7.311999041;0.713470453
163.895;-0.670968938;-6.988074962;1.000877097
163.9;-0.307713122;-6.673932098;1.323198566
163.905;-0.077655891;-6.425939135;1.612891445
163.91;0.028437075;-6.29988144;1.845233786
163.915;0.073402947;-6.320719408;2.007940907
163.92;0.137786618;-6.446071464;2.075564849
163.925;0.266880394;-6.580444154;2.024146743
163.93;0.464139171;-6.634970814;1.853315878
163.935;0.68390344;-6.579320982;1.583748248
163.94;0.851062061;-6.424400227;1.248700112
163.945;0.922275868;-6.179543277;0.902109768
163.95;0.908815541;-5.865099487;0.612158845
163.955;0.866644833;-5.544660809;0.408092026
163.96;0.857860468;-5.300919183;0.23949291
163.965;0.892847398;-5.166419538;0.025649462
163.97;0.928141365;-5.100323673;-0.248341486
163.975;0.903163412;-5.050465829;-0.502132468
163.98;0.786637502;-5.00889529;-0.631070376
163.985;0.612996806;-4.987191875;-0.60034837
163.99;0.436014584;-4.978219873;-0.46878827
163.995;0.267238751;-4.973905165;-0.330515518
164;0.093228376;-4.993382978;-0.241842655
164.005;-0.089343678;-5.064824679;-0.19873715
164.01;-0.255882267;-5.18583293;-0.166248308
164.015;-0.361234568;-5.316304868;-0.114029482
164.02;-0.386620837;-5.406283587;-0.029767214
164.025;-0.363068256;-5.422193489;0.082271816
164.03;-0.34253688;-5.360782006;0.209522566
164.035;-0.357663388;-5.246344385;0.347193974
164.04;-0.406661179;-5.115184271;0.507343106
164.045;-0.478470325;-5.014206811;0.698036636
164.05;-0.572274978;-4.995455072;0.888271333
164.055;-0.682141234;-5.085375353;1.006205745
164.06;-0.784903245;-5.260665199;0.986934491
164.065;-0.840706262;-5.459584779;0.830181672
164.07;-0.804323092;-5.616245244;0.613214766
164.075;-0.649795067;-5.679664901;0.444789484
164.08;-0.380575438;-5.625646241;0.396631096
164.085;-0.020469593;-5.480200835;0.464025682
164.09;0.398502893;-5.317682859;0.57906423
164.095;0.837936974;-5.223347278;0.656404436
